Season,Team/Season,Team,Team ID,Team ID/Season,Conference,Conference/Season,Conference 5=> rec,Conference OR,Conference SRS,Conference Age,pre playoff odds,pre playoff odds rank,pre season odds,champion,champion share,make playoffs,top 3 conference,rk conference,overall record,over500 rec,over600 rec,20 =< wins,5 => rec,sum coach playoff games,sum coy shares,sum playoff games,sum champion,sum champion share,sum mvp shares,sum all defense,sum all nba,sum dpoy shares,sum smoy shares,sum mip shares,sum all stars,sum player L1Y cs,sum player L3Y cs,sum player L5Y cs,sum player L8Y cs,sum player L10Y cs,sum L3Y mvp shares ,sum L5Y  mvp shares,sum franchise L1Y cs,sum franchise L3Y cs,sum franchise L5Y cs,sum franchise L8Y cs,sum franchise L10Y cs,team_rating_custom,max_player_rating_custom,curr/past mvp or past fmvp,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp,PTS_opp,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Offense Four Factors|eFG%,Offense Four Factors|TOV%,Offense Four Factors|ORB%,Offense Four Factors|FT/FGA,Defense Four Factors|eFG%,Defense Four Factors|TOV%,Defense Four Factors|DRB%,Defense Four Factors|FT/FGA
1980,San Antonio Spurs 1980,San Antonio Spurs,24,24 1980,East,East 1980,0.511903006,0.503325942,0.216363636,26.47272727,3000,8,0,0,0.083333333,1,0,4,0.5,0.413793103,0.315789474,4,0.4,22,0.212,119,0,4.047619048,0.499,0,3,0,0,0,5,2.916666667,3.630952381,4.047619048,4.047619048,4.047619048,0.499,0.499,0.583333333,0.726190476,0.726190476,0.726190476,0.726190476,17.17442821,71.183495,0,47,94.4,0.498,0.6,2.5,0.252,46.4,91.9,0.505,24.7,30.8,0.801,14.1,30.7,44.7,28.4,9.4,4.1,19.4,25.6,119.4,48.8,97.5,0.5,1.1,3.5,0.306,47.7,94,0.507,21.1,27.8,0.758,15.2,30.1,45.4,30.9,10.1,5.6,18.5,26.7,119.7,26.9,41,41,40,42,-0.38,0.13,-0.24,108.6,109,-0.4,109.5,0.327,0.027,0.553,0.502,15.2,31.8,0.262,0.506,14.4,66.8,0.216
1980,Houston Rockets 1980,Houston Rockets,31,31 1980,East,East 1980,0.511903006,0.503325942,0.216363636,26.47272727,3000,8,0,0,0.166666667,1,0,4,0.5,0.310344828,0.25,4,0.6,0,0,212,2,8.865800866,1.116,1,7,0,0,0,15,1.333333333,5.547619048,7.630952381,8.047619048,8.047619048,0.526,1.007,0,0.428571429,0.678571429,0.678571429,0.678571429,20.17550615,55.24963,1,43.9,91.4,0.48,1.3,4.6,0.274,42.6,86.8,0.491,21.7,28.4,0.766,17,27,44,26.2,9.5,4.5,19.1,23.5,110.8,44.6,90,0.496,0.7,2.6,0.27,43.9,87.4,0.502,20.7,26.3,0.788,15.7,28.3,44,27.1,9.5,5.2,19.5,25,110.6,27.3,41,41,41,41,0.17,0.1,0.27,108.1,108,0.1,101.2,0.31,0.051,0.533,0.487,15.5,37.6,0.238,0.499,16.1,63.2,0.23
1980,Washington Bullets 1980,Washington Bullets,19,19 1980,East,East 1980,0.511903006,0.503325942,0.216363636,26.47272727,3000,8,0,0,0,1,0,6,0.475609756,0.382352941,0.380952381,3,0.583333333,96,0.713,564,9,24.64285714,1.259,4,8,0,0,0,20,6,14.64285714,18.39285714,22.14285714,24.47619048,0.177,0.527,0.75,2.035714286,2.952380952,3.452380952,4.369047619,12.74130679,36.00836,1,43.6,95.1,0.458,0.9,2.9,0.307,42.7,92.2,0.463,18.9,25,0.758,16.3,33.2,49.5,26.8,6.5,5.4,16.8,23.1,107,44.1,94.8,0.465,0.7,2.6,0.262,43.4,92.2,0.471,20.7,26.6,0.777,14.6,32.6,47.2,25.9,9,6.3,14.9,23.2,109.5,29,39,43,34,48,-2.55,0.28,-2.27,103.2,105.7,-2.5,102.6,0.263,0.031,0.504,0.463,13.7,33.3,0.199,0.469,12.3,69.5,0.218
1980,New York Knicks 1980,New York Knicks,18,18 1980,East,East 1980,0.511903006,0.503325942,0.216363636,26.47272727,999999,13,0,0,0,0,0,6,0.475609756,0.34375,0.19047619,4,0.578947368,103,0.561,122,1,4.666666667,0.022,0,1,0,0,0,4,0,1.5,1.583333333,3.75,4.666666667,0.004,0.021,0,0.142857143,0.226190476,2.392857143,3.976190476,17.3600925,48.933,0,46.4,93.6,0.496,0.5,2.3,0.22,45.9,91.2,0.503,20.7,27.7,0.747,15.1,28.1,43.2,27.6,10.7,5.6,19.7,26.4,114,45.2,91.4,0.495,0.7,2.4,0.278,44.5,89,0.501,24,31.2,0.77,15.8,29.7,45.4,26.1,9.9,4.8,20.7,24.9,115.1,24.1,39,43,38,44,-1.15,0.19,-0.96,106.5,107.5,-1,106.5,0.296,0.025,0.539,0.498,15.7,33.7,0.221,0.498,16.4,64,0.263
1980,Portland Trail Blazers 1980,Portland Trail Blazers,30,30 1980,West,West 1980,0.488836107,0.496674058,-0.210909091,26.34545455,10000,12,0,0,0.083333333,1,0,6,0.463414634,0.310344828,0.166666667,5,0.47826087,67,0.692,138,3,6.035714286,0,3,0,0,0,0,0,0.416666667,4.916666667,5.666666667,5.75,5.75,0,0,0.083333333,1.226190476,1.226190476,1.226190476,1.226190476,18.02684615,37.11,0,41.6,87.4,0.476,0.3,1.6,0.197,41.2,85.8,0.481,19,25.6,0.743,15.8,29.4,45.2,23.1,8.6,5.8,18.9,23.9,102.5,40.8,85.5,0.478,0.7,2.3,0.296,40.2,83.2,0.483,20.9,27.8,0.752,13.9,28.8,42.6,24.5,9.2,4.8,17.7,22.9,103.3,26.3,38,44,39,43,-0.82,-0.05,-0.87,103.4,104.3,-0.9,98.6,0.293,0.018,0.519,0.477,16.1,35.5,0.218,0.482,15.3,67.9,0.245
1980,Indiana Pacers 1980,Indiana Pacers,29,29 1980,East,East 1980,0.511903006,0.503325942,0.216363636,26.47272727,999999,13,0,0,0,0,0,8,0.451219512,0.294117647,0.263157895,5,0.5,0,0,73,3,5.369047619,0.005,0,0,0,0,0,1,1.333333333,4.619047619,5.369047619,5.369047619,5.369047619,0,0.005,0,0,0,0,0,15.46887708,43.573,0,44.4,93.8,0.473,1.1,3.8,0.28,43.3,89.9,0.481,21.4,28.5,0.751,17,28.4,45.4,26.2,11,6.5,18.5,24.1,111.2,45,92,0.489,0.7,2.8,0.246,44.4,89.2,0.497,21.1,28,0.756,17,31.1,48.1,28.3,9,5.7,21.4,24.7,111.9,25.3,37,45,39,43,-0.7,0.16,-0.54,105.5,106.2,-0.7,104.4,0.303,0.041,0.523,0.479,14.8,35.4,0.228,0.493,17,62.5,0.23
1980,Cleveland Cavaliers 1980,Cleveland Cavaliers,15,15 1980,East,East 1980,0.511903006,0.503325942,0.216363636,26.47272727,999999,13,0,0,0,0,0,8,0.451219512,0.4,0.333333333,2,0.4,0,0,199,2,8.142857143,0.171,5,7,0,0,0,11,0.25,0.892857143,3.55952381,5.892857143,7.476190476,0,0.012,0,0.071428571,0.571428571,0.571428571,0.571428571,21.48275955,45.16,0,46.5,98.1,0.474,0.4,2.3,0.193,46,95.8,0.481,20.8,26.9,0.772,15.9,29,45,25.7,9.3,4.2,16.7,23.6,114.1,46.5,92.8,0.501,0.8,2.7,0.291,45.7,90.1,0.507,20.1,26.2,0.765,15,32.2,47.2,26.9,8.6,6,20.3,24.8,113.8,27.4,37,45,42,40,0.34,0.09,0.43,106.7,106.4,0.3,105.6,0.274,0.023,0.519,0.476,13.2,33.1,0.212,0.505,16.3,65.9,0.216
1980,San Diego Clippers 1980,San Diego Clippers,25,25 1980,West,West 1980,0.488836107,0.496674058,-0.210909091,26.34545455,999999,13,0,0,0,0,0,7,0.426829268,0.3125,0.421052632,0,0.481481481,62,1.203,119,1,5.535714286,0.56,3,3,0,0,0,5,0.416666667,4.202380952,5.285714286,5.535714286,5.535714286,0.542,0.551,0,0,0.583333333,0.75,0.75,10.35269167,53.87411,1,43,91.4,0.47,2.2,6.6,0.326,40.8,84.8,0.482,19.5,26.4,0.736,15.8,28.1,43.9,20.6,8.1,3.5,17.6,23.1,107.6,45.8,91.6,0.5,0.5,2.3,0.23,45.2,89.3,0.507,19.7,25.4,0.773,14.9,30.3,45.2,24.5,9.3,5,17,23,111.7,27.6,35,47,30,52,-4.15,0.18,-3.97,105.7,109.8,-4.1,101.4,0.289,0.072,0.522,0.482,14.6,34.2,0.213,0.503,14.2,65.4,0.215
1980,New Jersey Nets 1980,New Jersey Nets,10,10 1980,East,East 1980,0.511903006,0.503325942,0.216363636,26.47272727,999999,13,0,0,0,0,0,10,0.414634146,0.333333333,0.25,3,0.272727273,2,0.015,173,2,7.404761905,0,0,0,0,0,0,0,0,1.071428571,2.988095238,5.988095238,7.238095238,0,0,0,0,0,0,0,15.80516667,39.901,0,42.1,91.5,0.461,1,3.6,0.285,41.1,87.9,0.468,23,29.3,0.782,15,30.9,45.9,25.5,10.6,7.1,20.8,26.6,108.3,42.4,90.6,0.469,0.7,2.5,0.279,41.7,88,0.474,23.9,31.4,0.761,15.7,31.7,47.3,26.7,10.4,6.3,20.6,24.9,109.5,26.1,34,48,38,44,-1.17,0.19,-0.98,101.5,102.5,-1,106.1,0.321,0.04,0.518,0.466,16.6,32.1,0.251,0.472,16.5,66.4,0.263
1980,Denver Nuggets 1980,Denver Nuggets,1,1 1980,West,West 1980,0.488836107,0.496674058,-0.210909091,26.34545455,999999,13,0,0,0,0,0,8,0.365853659,0.242424242,0.166666667,2,0.4375,3,0,196,2,7.666666667,0.153,0,3,0,0,0,7,0.583333333,3.583333333,6.166666667,7,7.666666667,0.153,0.153,0.083333333,0.654761905,0.654761905,0.654761905,0.654761905,8.080730417,46.771,0,42.2,91.1,0.463,1,3.1,0.325,41.2,88,0.468,22.8,31,0.737,16,30.8,46.8,25.4,9.1,4.9,18.7,23.4,108.3,45.6,92.6,0.492,0.9,2.6,0.327,44.7,90,0.497,20.7,27.3,0.76,14.6,31.5,46.1,27.9,9.9,5.5,17.5,24.8,112.7,27.1,30,52,30,52,-4.41,0.2,-4.22,103.4,107.6,-4.2,103.9,0.34,0.034,0.517,0.469,15.1,33.6,0.25,0.497,14.4,67.8,0.224
1980,Chicago Bulls 1980,Chicago Bulls,9,9 1980,West,West 1980,0.488836107,0.496674058,-0.210909091,26.34545455,999999,13,0,0,0,0,0,8,0.365853659,0.242424242,0.15,1,0.347826087,0,0,146,1,5.678571429,0.016,1,0,0,0,0,2,1.583333333,2.011904762,4.595238095,5.428571429,5.678571429,0.016,0.016,0,0.071428571,0.654761905,1.238095238,1.571428571,12.15442333,35.54,0,41,84.7,0.484,0.9,3.4,0.255,40.1,81.3,0.494,24.6,31.6,0.779,13.6,30.1,43.7,26.2,8.6,4.8,20.5,26.2,107.5,43.7,88.1,0.496,0.7,2.4,0.271,43.1,85.6,0.503,22.1,28.8,0.768,14.1,28.6,42.7,25.7,10.3,6.1,18.8,26.9,110.2,25.9,30,52,34,48,-2.71,0.08,-2.63,104.3,107,-2.7,101.8,0.373,0.04,0.545,0.489,17.2,32.2,0.291,0.5,15.7,68,0.251
1980,Utah Jazz 1980,Utah Jazz,20,20 1980,West,West 1980,0.488836107,0.496674058,-0.210909091,26.34545455,999999,13,0,0,0,0,0,10,0.292682927,0.142857143,0.105263158,1,0.5,14,0,82,1,3.476190476,0,0,0,0,0,0,0,0.833333333,1.976190476,2.05952381,3.476190476,3.476190476,0,0,0,0,0,0,0,1.725083333,49.5855,0,41.2,83.1,0.496,0.7,2.3,0.319,40.5,80.9,0.501,19.2,23.7,0.809,11.8,28.8,40.6,24.5,8,4.4,18.8,24.5,102.4,43.4,87.6,0.496,0.8,2.6,0.318,42.6,85,0.501,20.8,26.9,0.772,14.1,27.9,42,24.4,8.7,4.9,15.5,21.7,108.4,26.1,24,58,25,57,-6.01,0.31,-5.71,104.2,110.4,-6.2,97.6,0.285,0.027,0.547,0.5,16.7,29.7,0.23,0.5,13.5,67.1,0.237
1980,Golden State Warriors 1980,Golden State Warriors,8,8 1980,West,West 1980,0.488836107,0.496674058,-0.210909091,26.34545455,999999,13,0,0,0,0,0,10,0.292682927,0.151515152,0.047619048,1,0.181818182,61,0.701,242,4,10.33333333,0.043,1,3,0,0,0,9,0.083333333,3.083333333,7.75,10.33333333,10.33333333,0.004,0.04,0,0.357142857,1.94047619,2.44047619,2.523809524,6.972943929,27.155,1,43,89.2,0.482,0.3,1.5,0.223,42.7,87.8,0.486,17.2,23.3,0.738,14.1,29.7,43.8,24.7,9.5,4.1,18.2,25.4,103.6,41.9,85.1,0.493,0.9,2.7,0.329,41,82.4,0.498,23.2,31,0.749,12.9,31.3,44.1,25.5,8.8,4.4,18.1,21.8,108,26.3,24,58,29,53,-4.39,0.2,-4.2,102,106.3,-4.3,100.5,0.262,0.017,0.52,0.484,15.5,31.1,0.193,0.498,15.5,69.8,0.273
1980,Detroit Pistons 1980,Detroit Pistons,28,28 1980,East,East 1980,0.511903006,0.503325942,0.216363636,26.47272727,999999,13,0,0,0,0,0,11,0.195121951,0.09375,0,0,0.333333333,0,0,31,0,0.964285714,1.494,0,2,0,0,0,5,0,0.214285714,0.797619048,0.964285714,0.964285714,0.004,0.996,0,0.071428571,0.488095238,0.738095238,0.738095238,1.372297,19.53147,1,44.4,92.6,0.48,0.7,2.7,0.26,43.7,90,0.486,19.4,26.2,0.74,15,29.5,44.4,23.8,9.5,6.9,21.2,25.2,108.9,46.9,94.6,0.496,0.7,2.5,0.277,46.2,92.1,0.502,22.7,29.3,0.773,16.1,31.4,47.5,28.1,10.7,5.7,19.3,22.8,117.2,24.7,16,66,22,60,-8.24,0.67,-7.57,101.2,108.8,-7.6,107.1,0.283,0.029,0.523,0.483,16.9,32.3,0.209,0.499,15.2,64.7,0.239
1979,Washington Bullets 1979,Washington Bullets,19,19 1979,East,East 1979,0.503395658,0.471175166,-0.900909091,26.58181818,240,2,0,0,0.75,1,1,1,0.658536585,0.514285714,0.5,11,0.578947368,77,0.683,507,11,21.85714286,1.131,2,7,0,0,0,21,9,13.02380952,17.69047619,21.02380952,21.85714286,0.057,0.481,1,1.535714286,2.452380952,3.369047619,3.619047619,32.30076292,57.139505,1,46.6,96,0.485,0,0,0,46.6,96,0.485,21.8,29.6,0.735,16,33.8,49.7,26.5,7.5,4.9,17.3,22,114.9,46.4,97.7,0.475,0,0,0,46.4,97.7,0.475,17.1,23.1,0.741,14.4,31,45.4,26.6,8.9,5.3,16.3,26.1,109.9,28.2,54,28,53,29,4.99,-0.24,4.75,107.4,102.7,4.7,106.5,0.308,0,0.527,0.485,13.7,34,0.227,0.475,13.1,70.1,0.176
1979,Seattle SuperSonics 1979,Seattle SuperSonics,35,35 1979,West,West 1979,0.499595566,0.528824834,0.900909091,25.95454545,300,3,0,1,1,1,1,1,0.634146341,0.571428571,0.571428571,5,0.607142857,22,0.379,408,3,18.91287879,0.034,5,0,0,0,0,5,8,13.08333333,15.25,16.33333333,17,0.021,0.022,0.928571429,1.095238095,1.428571429,1.428571429,1.428571429,23.97672643,54.2015,0,42.7,91.3,0.468,0,0,0,42.7,91.3,0.468,21.1,28,0.754,16,31.6,47.6,24.1,8.4,4.9,19.3,23.3,106.6,42.4,91.6,0.463,0,0,0,42.4,91.6,0.463,19.1,25.7,0.743,14.1,29.9,44,23.3,9.2,5,18.2,25.1,103.9,26.8,52,30,48,34,2.72,-0.03,2.69,102.7,100.1,2.6,103.4,0.307,0,0.514,0.468,15.7,34.8,0.231,0.463,15,69.1,0.209
1979,Phoenix Suns 1979,Phoenix Suns,4,4 1979,West,West 1979,0.499595566,0.528824834,0.900909091,25.95454545,800,6,0,0,0.75,1,1,2,0.609756098,0.484848485,0.4,6,0.454545455,21,0.159,162,1,6.738095238,0.04,2,4,0,0,0,6,0.428571429,3.321428571,5.904761905,6.738095238,6.738095238,0.04,0.04,0,0.833333333,0.833333333,0.833333333,1.083333333,31.50283636,62.13057,0,46.9,91.7,0.512,0,0,0,46.9,91.7,0.512,21.5,28,0.768,13.2,29,42.2,30.5,11.2,4.1,21.5,23.7,115.4,46,93,0.495,0,0,0,46,93,0.495,19.6,25.9,0.755,15.1,29.6,44.7,25.5,10.9,4.9,22.5,26.1,111.7,25.5,50,32,50,32,3.7,-0.15,3.55,105.7,102.4,3.3,108.5,0.306,0,0.555,0.512,17.1,30.9,0.235,0.495,17.7,65.8,0.211
1979,San Antonio Spurs 1979,San Antonio Spurs,24,24 1979,East,East 1979,0.503395658,0.471175166,-0.900909091,26.58181818,350,4,0,0,0.583333333,1,1,2,0.585365854,0.416666667,0.363636364,12,0.458333333,8,0.212,72,0,1.428571429,0.342,0,2,0,0,0,3,1.428571429,1.428571429,1.428571429,1.428571429,1.428571429,0.342,0.342,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,33.74342818,74.84571,0,47.9,94.6,0.506,0,0,0,47.9,94.6,0.506,23.5,29.5,0.795,13.4,31.9,45.3,28.2,10.1,6.2,20.1,25.3,119.3,46.3,97.2,0.477,0,0,0,46.3,97.2,0.477,21.5,28.6,0.751,15.8,30.9,46.7,27.2,9.6,4.9,20.7,26.4,114.1,27.3,48,34,53,29,5.18,-0.21,4.97,107.1,102.4,4.7,110.6,0.312,0,0.554,0.506,15.8,30.2,0.248,0.477,15.9,66.9,0.221
1979,Kansas City Kings 1979,Kansas City Kings,23,23 1979,West,West 1979,0.499595566,0.528824834,0.900909091,25.95454545,1500,8,0,0,0.083333333,1,1,3,0.585365854,0.513513514,0.625,6,0.48,6,0.039,78,1,3.214285714,0.016,0,0,0,0,0,2,0.428571429,0.880952381,1.547619048,3.214285714,3.214285714,0,0.015,0,0,0.166666667,0.166666667,0.166666667,25.90909,53.01,0,45.9,93.2,0.492,0,0,0,45.9,93.2,0.492,21.3,29.2,0.73,14.5,29.3,43.8,27.3,10.1,4.8,19.9,29.5,113.1,41.9,86.1,0.486,0,0,0,41.9,86.1,0.486,26.5,35.3,0.749,14.1,31.1,45.2,21.7,8.3,5.3,22.9,27.1,110.2,25.7,48,34,48,34,2.88,-0.15,2.73,104.5,101.9,2.6,107.3,0.313,0,0.533,0.492,15.8,31.9,0.228,0.486,18.4,67.5,0.307
1979,Los Angeles Lakers 1979,Los Angeles Lakers,11,11 1979,West,West 1979,0.499595566,0.528824834,0.900909091,25.95454545,1000,7,0,0,0.25,1,0,4,0.573170732,0.454545455,0.428571429,5,0.416666667,14,0,207,2,8.930735931,4.292,10,9,0,0,0,15,0.571428571,2.30952381,4.30952381,7.142857143,8.30952381,1.15,1.9,0.071428571,0.357142857,0.44047619,2.607142857,4.44047619,26.73958,80.156775,1,46.7,90.2,0.517,0,0,0,46.7,90.2,0.517,19.6,25.5,0.769,11.6,31.2,42.8,28.5,9.7,6.1,19.1,22.6,112.9,46.3,95.7,0.484,0,0,0,46.3,95.7,0.484,17.3,23.5,0.733,15.7,30.3,46,27.2,9,4.4,18.8,23.9,109.9,27.2,47,35,49,33,3.06,-0.12,2.95,106.1,103.2,2.9,105.9,0.282,0,0.557,0.517,15.9,27.6,0.217,0.484,15.1,66.5,0.18
1979,Philadelphia 76ers 1979,Philadelphia 76ers,2,2 1979,East,East 1979,0.503395658,0.471175166,-0.900909091,26.58181818,600,5,0,0,0.416666667,1,1,3,0.573170732,0.575757576,0.4,3,0.48,10,0,249,1,10.64285714,0.038,2,2,0,0,0,8,3.428571429,9.226190476,9.642857143,10.64285714,10.64285714,0.038,0.038,0.428571429,1.226190476,1.226190476,1.476190476,1.642857143,26.6070575,57.64466,0,43.7,89.5,0.488,0,0,0,43.7,89.5,0.488,22.1,29.4,0.753,14,33.1,47.1,27.5,9.5,7.3,21.6,25.3,109.5,43.2,93,0.464,0,0,0,43.2,93,0.464,21.3,28.4,0.749,15.3,30.6,45.8,25.5,9.7,4.3,19.8,26,107.7,26.4,47,35,46,36,1.85,-0.11,1.74,102,100.3,1.7,106.7,0.329,0,0.535,0.488,17.4,31.4,0.247,0.464,15.8,68.4,0.229
1979,Denver Nuggets 1979,Denver Nuggets,1,1 1979,West,West 1979,0.499595566,0.528824834,0.900909091,25.95454545,2500,10,0,0,0.083333333,1,0,4,0.573170732,0.459459459,0.636363636,4,0.538461538,19,0,162,2,6.94047619,0.23,0,5,0,0,0,8,3.071428571,6.94047619,6.94047619,6.94047619,6.94047619,0.23,0.23,0.428571429,0.571428571,0.571428571,0.571428571,0.571428571,20.85939615,55.9902,0,42.9,89.2,0.481,0,0,0,42.9,89.2,0.481,25,34.6,0.72,15.9,31.7,47.6,26.4,8.2,5.1,20.3,25.7,110.7,44.3,92.9,0.477,0,0,0,44.3,92.9,0.477,20.9,27.8,0.752,14.9,29.6,44.5,26.5,9,5.7,18.6,27.6,109.5,26.2,47,35,44,38,1.28,-0.04,1.24,104.4,103.2,1.2,105.9,0.389,0,0.53,0.481,16.3,35,0.28,0.477,15.1,68.1,0.225
1979,Houston Rockets 1979,Houston Rockets,31,31 1979,East,East 1979,0.503395658,0.471175166,-0.900909091,26.58181818,2000,9,0,0,0,1,1,3,0.573170732,0.552631579,0.545454545,4,0.64,12,0,176,1,7.282467532,0.614,3,6,0,0,0,12,0,3.964285714,6.047619048,6.464285714,6.464285714,0.241,0.517,0,0.428571429,0.678571429,0.678571429,0.845238095,21.89758917,59.54612,1,45.4,91.4,0.497,0,0,0,45.4,91.4,0.497,22.5,28.4,0.792,15.3,30.5,45.9,28.1,7.7,3.5,18.4,24.4,113.4,46.3,93,0.498,0,0,0,46.3,93,0.498,19.8,27,0.736,14.5,28.2,42.7,27.8,8,5.3,17.1,25.1,112.4,27.6,47,35,43,39,0.98,-0.06,0.92,108.7,107.7,1,103.8,0.311,0,0.545,0.497,15.1,35.2,0.246,0.498,14,67.9,0.213
1979,Atlanta Hawks 1979,Atlanta Hawks,22,22 1979,East,East 1979,0.503395658,0.471175166,-0.900909091,26.58181818,4000,12,0,0,0.416666667,1,0,5,0.56097561,0.611111111,0.555555556,5,0.5,2,0.864,30,0,1.297619048,0.003,0,0,0,0,0,1,0,1.047619048,1.297619048,1.297619048,1.297619048,0.003,0.003,0,0,0,0.416666667,1.166666667,24.17458458,50.391015,0,42.7,90.4,0.473,0,0,0,42.7,90.4,0.473,23.7,30.9,0.766,16.8,28.5,45.4,23.6,9.8,7.3,18.6,29.6,109.1,41.1,84,0.489,0,0,0,41.1,84,0.489,24.9,33.3,0.75,14.3,29.8,44.1,23.5,7.9,6.8,21.9,26,107.1,24.6,46,36,47,35,2.09,-0.16,1.92,105.6,103.6,2,102.5,0.342,0,0.525,0.473,15.2,36.1,0.262,0.489,18.2,66.6,0.297
1979,Portland Trail Blazers 1979,Portland Trail Blazers,30,30 1979,West,West 1979,0.499595566,0.528824834,0.900909091,25.95454545,2500,10,0,0,0.083333333,1,0,6,0.548780488,0.514285714,0.4,6,0.5,64,0.639,220,7,10.48809524,0.029,3,1,0,0,0,3,1.142857143,7.904761905,8.321428571,10.48809524,10.48809524,0.029,0.029,0.142857143,1.142857143,1.142857143,1.142857143,1.142857143,19.677343,46.4945,0,43.2,89.5,0.483,0,0,0,43.2,89.5,0.483,22,28.8,0.765,15.3,29.7,45,23.7,9.5,6.2,20.2,26.7,108.4,42,86.1,0.488,0,0,0,42,86.1,0.488,23,30.5,0.755,13.2,28.7,41.8,23.9,9.7,5.1,20.1,26.9,107.1,25.6,45,37,44,38,1.26,-0.14,1.12,104.3,103.1,1.2,103.4,0.322,0,0.53,0.483,16.5,34.8,0.246,0.488,16.8,69.3,0.268
1979,San Diego Clippers 1979,San Diego Clippers,25,25 1979,West,West 1979,0.499595566,0.528824834,0.900909091,25.95454545,5000,14,0,0,0,0,0,7,0.524390244,0.342105263,0.25,2,0.692307692,62,1.036,114,0,4.345238095,0.018,1,1,0,0,0,6,0.428571429,2.678571429,4.345238095,4.345238095,4.345238095,0.001,0.009,0,0.333333333,0.75,0.75,0.75,13.301935,58.194,0,45.4,94,0.483,0,0,0,45.4,94,0.483,22.4,30.1,0.743,17,29.4,46.4,18.8,8.6,4.8,19.8,25.9,113.1,46.7,95.1,0.491,0,0,0,46.7,95.1,0.491,21.5,28,0.767,15.8,28.3,44.1,23.1,9.1,4.3,18.5,25.2,114.9,27.3,43,39,37,45,-1.78,0.02,-1.76,106.2,107.9,-1.7,106.3,0.321,0,0.528,0.483,15.6,37.5,0.238,0.491,14.7,65.1,0.226
1979,Indiana Pacers 1979,Indiana Pacers,29,29 1979,West,West 1979,0.499595566,0.528824834,0.900909091,25.95454545,999999,15,0,0,0,0,0,8,0.463414634,0.476190476,0.272727273,1,0.566666667,0,0,74,2,3.642857143,0.005,0,0,0,0,0,0,0.642857143,3.642857143,3.642857143,3.642857143,3.642857143,0,0.005,0,0,0,0,0,18.045225,35.1845,0,43.6,91.8,0.475,0,0,0,43.6,91.8,0.475,21.5,28.3,0.759,14.9,30.9,45.8,24.5,8.4,5.1,18.7,25.5,108.6,43.7,91.5,0.478,0,0,0,43.7,91.5,0.478,22.8,29.5,0.773,15.8,31.8,47.6,26.6,8.3,5.3,19.7,25.5,110.2,25,38,44,37,45,-1.6,0.19,-1.41,103,104.5,-1.5,105.3,0.308,0,0.521,0.475,15.2,32,0.234,0.478,15.9,66.1,0.249
1979,Milwaukee Bucks 1979,Milwaukee Bucks,3,3 1979,West,West 1979,0.499595566,0.528824834,0.900909091,25.95454545,999999,15,0,0,0,0,0,8,0.463414634,0.41025641,0.3,8,0.407407407,9,0.06,139,1,5.845238095,0.024,9,1,0,0,0,5,2.857142857,3.178571429,4.595238095,5.845238095,5.845238095,0.009,0.024,0.357142857,0.44047619,1.357142857,3.023809524,3.44047619,23.64580167,67.64452,0,47.6,94.8,0.503,0,0,0,47.6,94.8,0.503,18.8,24.6,0.762,14.1,28.9,43,31.2,10.5,5.3,19.2,25.7,114.1,44.8,91.5,0.49,0,0,0,44.8,91.5,0.49,22.2,29.5,0.753,15,29.7,44.7,28.1,9.3,5.6,21.3,23.5,111.8,24.8,38,44,47,35,2.22,-0.1,2.12,106,104,2,106.5,0.26,0,0.54,0.503,15.4,32.2,0.198,0.49,16.9,65.9,0.242
1979,Golden State Warriors 1979,Golden State Warriors,8,8 1979,West,West 1979,0.499595566,0.528824834,0.900909091,25.95454545,999999,15,0,0,0,0,0,8,0.463414634,0.461538462,0.454545455,1,0.382352941,61,0.701,146,2,5.964285714,0.036,1,1,0,0,0,2,0.071428571,3.380952381,5.714285714,5.964285714,5.964285714,0.033,0.036,0,0.94047619,1.94047619,2.523809524,2.69047619,18.64101385,39.289635,0,44.2,90.9,0.487,0,0,0,44.2,90.9,0.487,16.7,22.8,0.73,14.3,30.6,44.9,25.2,9.4,5.1,18.3,24.7,105.1,42.6,88.5,0.481,0,0,0,42.6,88.5,0.481,19.6,26.3,0.744,14,30.9,44.9,25.5,7.8,4.4,19.3,22.6,104.8,25.2,38,44,42,40,0.38,0.08,0.46,102.4,102,0.4,102.2,0.251,0,0.521,0.487,15.3,31.6,0.183,0.481,16.2,68.7,0.221
